Id,Name,Birthdate,Handedness,School,Draft,Year,Team,Age,Pos.,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,WAR
13138,이원석,1999년 03월 31일,우투우타,화곡초-충암중-충암고,18 한화 2차 4라운드 34순위,2021,한화,22,CF,43,-0.7,-0.23,130,126,114,12,20,1,1,1,26,9,4,2,8,2,0,43,1,4,2,0.175,0.238,0.228,0.466,0.021,17.0,-0.93
13138,이원석,1999년 03월 31일,우투우타,화곡초-충암중-충암고,18 한화 2차 4라운드 34순위,2023,한화,24,CF,81,-0.18,0.17,138,138,116,20,22,1,1,0,25,8,13,3,21,1,0,33,3,0,0,0.19,0.319,0.216,0.535,0.071,60.5,-0.01
13138,이원석,1999년 03월 31일,우투우타,화곡초-충암중-충암고,18 한화 2차 4라운드 34순위,2024,한화,25,CF,87,-0.23,0.03,154,152,133,26,31,4,1,0,37,13,8,2,16,2,0,32,3,2,1,0.233,0.322,0.278,0.6,0.082,61.5,-0.2
13138,이원석,1999년 03월 31일,우투우타,화곡초-충암중-충암고,18 한화 2차 4라운드 34순위,2025,한화,26,RF,129,-0.08,0.66,248,241,212,60,43,7,0,4,62,24,22,3,23,4,0,51,4,7,2,0.203,0.29,0.292,0.582,0.074,62.4,0.58
13145,한동희,1999년 06월 01일,우투우타,대연초-경남중-경남고,18 롯데 1차,2021,롯데,22,3B,129,2.9,0.2,496,494,424,54,113,24,0,17,188,69,0,1,61,6,1,95,21,1,4,0.267,0.364,0.443,0.807,0.151,118.4,3.09
13145,한동희,1999년 06월 01일,우투우타,대연초-경남중-경남고,18 롯데 1차,2022,롯데,23,3B,129,3.4,-0.55,499,497,456,43,140,27,0,14,209,65,0,0,33,6,2,64,15,0,4,0.307,0.359,0.458,0.817,0.149,124.2,2.84
13145,한동희,1999년 06월 01일,우투우타,대연초-경남중-경남고,18 롯데 1차,2023,롯데,24,3B,108,-0.83,-0.88,353,351,319,30,71,11,0,5,97,32,1,3,26,1,0,58,16,2,5,0.223,0.279,0.304,0.583,0.067,55.5,-1.71
13151,이호연,1995년 06월 03일,우투좌타,광주수창초-진흥중-광주제일고-성균관대,18 롯데 2차 6라운드 53순위,2022,롯데,27,3B,88,-0.17,-0.16,222,218,205,20,50,10,1,2,68,16,3,1,11,2,1,38,5,4,0,0.244,0.289,0.332,0.621,0.08,67.7,-0.33
13151,이호연,1995년 06월 03일,우투좌타,광주수창초-진흥중-광주제일고-성균관대,18 롯데 2차 6라운드 53순위,2023,KT,28,2B,85,0.8,0.22,234,233,212,28,59,5,1,3,75,17,4,2,16,4,0,41,6,1,1,0.278,0.339,0.354,0.693,0.111,90.4,1.02
13151,이호연,1995년 06월 03일,우투좌타,광주수창초-진흥중-광주제일고-성균관대,18 롯데 2차 6라운드 53순위,2025,KT,30,1B,32,0.3,-0.08,75,74,70,8,24,7,0,1,34,8,0,0,3,1,0,14,2,1,0,0.343,0.378,0.486,0.864,0.164,129.9,0.21
13154,정보근,1999년 08월 31일,우투우타,수영초-경남중-경남고,18 롯데 2차 9라운드 83순위,2022,롯데,23,C,95,-0.69,-0.02,226,216,199,8,38,2,0,1,43,15,1,0,14,2,0,55,4,10,1,0.191,0.25,0.216,0.466,0.028,23.7,-0.71
13154,정보근,1999년 08월 31일,우투우타,수영초-경남중-경남고,18 롯데 2차 9라운드 83순위,2023,롯데,24,C,55,1.42,-0.05,101,97,81,11,27,6,1,1,38,13,1,0,14,1,0,13,1,4,1,0.333,0.433,0.469,0.902,0.193,158.9,1.37
13154,정보근,1999년 08월 31일,우투우타,수영초-경남중-경남고,18 롯데 2차 9라운드 83순위,2024,롯데,25,C,89,-0.57,-0.02,140,136,133,9,30,0,1,2,38,7,0,0,3,0,0,31,5,4,0,0.226,0.243,0.286,0.529,0.03,21.4,-0.6
13154,정보근,1999년 08월 31일,우투우타,수영초-경남중-경남고,18 롯데 2차 9라운드 83순위,2025,롯데,26,C,93,0.02,0.0,152,147,129,4,24,4,1,1,33,15,0,0,18,1,1,39,4,4,0,0.186,0.291,0.256,0.547,0.066,52.8,0.02
13155,장두성,1999년 09월 16일,우투좌타,축현초-재능중-동산고,18 롯데 2차 10라운드 93순위,2025,롯데,26,CF,118,0.2,0.51,284,277,248,51,65,3,3,0,74,25,17,5,24,3,0,64,3,7,2,0.262,0.332,0.298,0.63,0.094,75.0,0.71
13161,윤정빈,1999년 06월 24일,우투좌타,신도초-부천중-부천고,18 삼성 2차 5라운드 42순위,2024,삼성,25,RF,69,0.71,0.38,188,188,161,26,46,4,1,7,73,20,1,3,22,3,0,47,1,0,2,0.286,0.378,0.453,0.831,0.159,113.7,1.09
13168,강백호,1999년 07월 29일,우투좌타,부천북초-서울이수중-서울고,18 KT 2차 1라운드 1순위,2021,KT,22,1B,142,6.94,0.08,627,620,516,76,179,40,1,16,269,102,10,5,103,0,10,85,7,0,8,0.347,0.45,0.521,0.971,0.212,168.7,7.02
13168,강백호,1999년 07월 29일,우투좌타,부천북초-서울이수중-서울고,18 KT 2차 1라운드 1순위,2022,KT,23,DH,62,-0.19,0.13,264,261,237,24,58,12,0,6,88,29,0,0,23,1,2,44,6,1,2,0.245,0.312,0.371,0.683,0.103,85.4,-0.06
13168,강백호,1999년 07월 29일,우투좌타,부천북초-서울이수중-서울고,18 KT 2차 1라운드 1순위,2023,KT,24,DH,71,0.88,-0.12,271,269,238,32,63,10,1,8,99,39,3,0,31,0,4,55,1,0,2,0.265,0.347,0.416,0.763,0.131,106.5,0.76
13168,강백호,1999년 07월 29일,우투좌타,부천북초-서울이수중-서울고,18 KT 2차 1라운드 1순위,2024,KT,25,DH,144,2.53,-0.34,614,612,550,92,159,27,0,26,264,96,6,2,59,3,4,127,6,0,2,0.289,0.36,0.48,0.84,0.154,112.3,2.19
13168,강백호,1999년 07월 29일,우투좌타,부천북초-서울이수중-서울고,18 KT 2차 1라운드 1순위,2025,KT,26,DH,95,1.74,-0.06,369,367,321,41,85,18,1,15,150,61,2,4,44,3,3,64,9,0,1,0.265,0.358,0.467,0.825,0.154,125.9,1.68
13177,조대현,1999년 08월 06일,우투우타,길동초-매송중-유신고,18 KT 2차 10라운드 91순위,2025,KT,26,C,64,0.02,-0.4,90,84,75,7,14,4,0,0,18,11,0,0,7,2,0,22,0,6,0,0.187,0.274,0.24,0.514,0.051,41.5,-0.39
13194,이정범,1998년 04월 10일,좌투좌타,숭의초-동인천중-인천고,17 SK 2차 5라운드 46순위,2021,SSG,23,LF,19,0.28,-0.3,66,66,59,8,15,4,0,3,28,9,0,0,7,0,0,15,1,0,0,0.254,0.333,0.475,0.808,0.143,113.4,-0.02
13223,변상권,1997년 04월 04일,우투좌타,상인천중-제물포고-재능대,18 넥센 육성선수,2021,키움,24,CF,72,-0.5,0.51,171,171,159,19,38,5,4,0,51,20,0,0,9,0,0,40,2,0,3,0.239,0.275,0.321,0.596,0.062,51.9,0.0
13223,변상권,1997년 04월 04일,우투좌타,상인천중-제물포고-재능대,18 넥센 육성선수,2024,키움,27,LF,77,-0.57,0.38,232,232,219,16,55,3,1,5,75,21,0,0,11,1,0,51,4,0,1,0.251,0.289,0.342,0.631,0.075,57.6,-0.19
13240,김호재,1995년 05월 31일,우투우타,도곡초-서울이수중-장충고,14 삼성 육성선수,2021,삼성,26,3B,87,-0.09,0.0,90,87,75,9,17,2,0,0,19,7,0,0,9,2,0,14,0,3,1,0.227,0.322,0.253,0.575,0.075,58.8,-0.1
13240,김호재,1995년 05월 31일,우투우타,도곡초-서울이수중-장충고,14 삼성 육성선수,2023,삼성,28,3B,75,-0.45,0.03,127,122,116,6,25,7,0,0,32,9,2,0,6,0,0,17,4,5,0,0.216,0.254,0.276,0.53,0.046,38.8,-0.42
13250,한석현,1994년 05월 17일,좌투좌타,대천중-경남고,14 LG 2차 5라운드 48순위,2023,NC,29,LF,27,-0.4,0.15,66,64,60,5,12,1,0,0,13,2,2,1,4,0,0,20,2,2,0,0.2,0.25,0.217,0.467,0.026,22.9,-0.25
13250,한석현,1994년 05월 17일,좌투좌타,대천중-경남고,14 LG 2차 5라운드 48순위,2024,NC,30,RF,40,-0.19,-0.3,76,76,73,10,18,4,1,0,24,3,2,1,2,1,0,22,2,0,0,0.247,0.276,0.329,0.605,0.067,50.3,-0.49
13250,한석현,1994년 05월 17일,좌투좌타,대천중-경남고,14 LG 2차 5라운드 48순위,2025,NC,31,CF,61,0.02,0.23,138,134,113,18,22,5,0,3,36,21,1,1,12,7,0,27,1,4,2,0.195,0.306,0.319,0.625,0.09,73.3,0.26
13261,천재환,1994년 04월 01일,우투우타,대전신흥초-공주중-화순고-고려대,17 NC 육성선수,2023,NC,29,CF,78,-0.16,0.2,179,177,163,12,39,7,1,2,54,17,2,3,8,4,0,44,5,2,2,0.239,0.288,0.331,0.619,0.08,68.7,0.04
13261,천재환,1994년 04월 01일,우투우타,대전신흥초-공주중-화순고-고려대,17 NC 육성선수,2024,NC,30,RF,89,0.58,-0.2,236,233,215,31,61,9,1,5,87,33,8,2,13,4,0,52,7,3,1,0.284,0.335,0.405,0.74,0.121,91.5,0.38
13261,천재환,1994년 04월 01일,우투우타,대전신흥초-공주중-화순고-고려대,17 NC 육성선수,2025,NC,31,CF,129,0.14,-0.08,294,288,261,47,62,10,3,6,96,31,15,5,17,5,0,58,3,6,5,0.238,0.292,0.368,0.66,0.09,74.0,0.06
13279,배성근,1995년 04월 27일,우투우타,본리초-경상중-울산공고,14 롯데 2차 4라운드 40순위,2021,롯데,26,SS,78,0.21,-0.66,109,107,93,21,19,4,0,1,26,9,1,0,14,0,0,36,1,2,0,0.204,0.308,0.28,0.588,0.077,59.1,-0.46
13676,권광민,1997년 12월 12일,좌투좌타,서울청구초-홍은중-장충고,22 한화 2차 5라운드 41순위,2022,한화,25,LF,32,0.09,-0.12,87,87,71,6,16,3,1,0,21,8,0,1,13,1,0,30,0,0,2,0.225,0.345,0.296,0.641,0.104,90.4,-0.03
13676,권광민,1997년 12월 12일,좌투좌타,서울청구초-홍은중-장충고,22 한화 2차 5라운드 41순위,2023,한화,26,LF,66,-0.41,-0.38,81,80,73,11,11,1,1,2,20,9,2,0,6,1,0,24,2,1,0,0.151,0.225,0.274,0.499,0.036,30.9,-0.79
13676,권광민,1997년 12월 12일,좌투좌타,서울청구초-홍은중-장충고,22 한화 2차 5라운드 41순위,2024,한화,27,LF,19,0.32,0.09,51,51,48,10,13,3,0,4,28,9,0,0,3,0,0,17,0,0,0,0.271,0.314,0.583,0.897,0.16,119.1,0.41
13927,페르난데스,1988년 04월 27일,우투좌타,-,19 두산 자유선발,2021,두산,33,1B,141,3.59,-0.28,617,614,540,73,170,24,0,15,239,81,0,2,65,6,3,35,25,0,6,0.315,0.391,0.443,0.834,0.161,140.0,3.31
13927,페르난데스,1988년 04월 27일,우투좌타,-,19 두산 자유선발,2022,두산,34,DH,139,0.93,-0.13,550,550,508,52,157,28,0,6,203,77,0,0,35,2,0,45,34,0,5,0.309,0.353,0.4,0.753,0.127,115.0,0.8
14114,이학주,1990년 11월 04일,우투좌타,하안북초-홍은중-충암고,19 삼성 2차 1라운드 2순위,2021,삼성,31,SS,66,-0.04,-0.36,174,170,155,17,32,8,0,4,52,20,2,2,14,1,0,61,3,4,0,0.206,0.276,0.335,0.611,0.073,58.1,-0.4
14114,이학주,1990년 11월 04일,우투좌타,하안북초-홍은중-충암고,19 삼성 2차 1라운드 2순위,2022,롯데,32,SS,91,0.01,-0.64,260,251,232,29,48,11,1,3,70,15,2,4,16,2,0,54,3,9,1,0.207,0.263,0.302,0.565,0.061,50.4,-0.63
14114,이학주,1990년 11월 04일,우투좌타,하안북초-홍은중-충암고,19 삼성 2차 1라운드 2순위,2023,롯데,33,SS,104,0.15,-0.31,122,122,110,22,23,2,0,3,34,13,4,1,11,1,0,31,2,0,0,0.209,0.287,0.309,0.596,0.075,61.7,-0.16
14114,이학주,1990년 11월 04일,우투좌타,하안북초-홍은중-충암고,19 삼성 2차 1라운드 2순위,2024,롯데,34,SS,43,0.26,-0.4,105,103,95,13,25,2,2,2,37,4,0,1,6,2,0,44,0,2,0,0.263,0.32,0.389,0.709,0.111,79.9,-0.14
14117,이병헌,1999년 10월 26일,우투우타,숭의초-신흥중-제물포고,19 삼성 2차 4라운드 32순위,2024,삼성,25,C,95,0.23,-0.13,166,164,145,9,36,4,0,1,43,9,0,0,17,2,0,48,0,2,0,0.248,0.335,0.297,0.632,0.094,66.8,0.1
14117,이병헌,1999년 10월 26일,우투우타,숭의초-신흥중-제물포고,19 삼성 2차 4라운드 32순위,2025,삼성,26,C,55,-0.14,0.04,59,59,55,5,11,3,0,1,17,7,0,0,3,1,0,13,1,0,0,0.2,0.254,0.309,0.563,0.056,43.2,-0.1
14121,이해승,2000년 08월 01일,우투우타,인천서림초-신흥중-인천고,19 삼성 2차 8라운드 72순위,2022,삼성,22,SS,46,-0.35,-0.07,106,100,99,11,23,3,0,0,26,5,0,0,1,0,0,29,1,6,0,0.232,0.24,0.263,0.503,0.03,24.9,-0.42
14122,박승규,2000년 09월 02일,우투우타,일산초-덕수중-경기고,19 삼성 2차 9라운드 82순위,2021,삼성,21,CF,59,-0.07,0.54,78,77,66,13,12,1,0,3,22,5,1,1,9,2,0,9,4,1,0,0.182,0.299,0.333,0.632,0.089,70.9,0.46
14122,박승규,2000년 09월 02일,우투우타,일산초-덕수중-경기고,19 삼성 2차 9라운드 82순위,2022,삼성,22,CF,62,-0.38,0.46,83,78,74,10,16,2,0,0,18,4,2,0,3,0,0,15,0,5,1,0.216,0.244,0.243,0.487,0.028,22.7,0.09
14122,박승규,2000년 09월 02일,우투우타,일산초-덕수중-경기고,19 삼성 2차 9라운드 82순위,2025,삼성,25,CF,64,1.23,0.1,200,199,174,39,50,5,0,6,73,14,5,4,21,4,0,43,2,1,0,0.287,0.377,0.42,0.797,0.152,118.9,1.33
14124,변우혁,2000년 03월 18일,우투우타,일산초-현도중-북일고,19 한화 1차,2022,한화,22,1B,21,0.01,-0.04,61,61,61,5,16,3,0,3,28,8,0,0,0,0,0,21,3,0,0,0.262,0.262,0.459,0.721,0.103,89.0,-0.03
14124,변우혁,2000년 03월 18일,우투우타,일산초-현도중-북일고,19 한화 1차,2023,KIA,23,1B,83,0.13,-0.44,226,226,200,23,45,4,0,7,70,24,0,0,23,3,1,74,4,0,0,0.225,0.314,0.35,0.664,0.1,88.1,-0.31
14124,변우혁,2000년 03월 18일,우투우타,일산초-현도중-북일고,19 한화 1차,2024,KIA,24,1B,69,0.79,-0.04,187,187,168,22,51,9,2,5,79,21,1,0,16,2,0,48,8,0,1,0.304,0.369,0.47,0.839,0.159,119.0,0.75
14124,변우혁,2000년 03월 18일,우투우타,일산초-현도중-북일고,19 한화 1차,2025,KIA,25,3B,47,-0.49,0.39,153,153,142,11,31,7,0,0,38,17,0,0,10,1,0,47,3,0,0,0.218,0.275,0.268,0.543,0.054,45.8,-0.11
14125,노시환,2000년 12월 03일,우투우타,수영초-경남중-경남고,19 한화 2차 1라운드 3순위,2021,한화,21,3B,107,3.75,0.56,458,451,380,56,103,18,1,18,177,84,5,2,73,1,9,107,15,0,4,0.271,0.386,0.466,0.852,0.17,141.6,4.31
14125,노시환,2000년 12월 03일,우투우타,수영초-경남중-경남고,19 한화 2차 1라운드 3순위,2022,한화,22,3B,115,1.97,-0.03,490,490,434,55,122,24,1,6,166,59,6,2,48,4,1,95,13,0,4,0.281,0.355,0.382,0.737,0.127,109.6,1.94
14125,노시환,2000년 12월 03일,우투우타,수영초-경남중-경남고,19 한화 2차 1라운드 3순위,2023,한화,23,3B,131,6.38,0.35,595,590,514,85,153,30,1,31,278,101,2,1,74,4,5,118,13,0,3,0.298,0.388,0.541,0.929,0.188,160.0,6.74
14125,노시환,2000년 12월 03일,우투우타,수영초-경남중-경남고,19 한화 2차 1라운드 3순위,2024,한화,24,3B,136,2.58,-0.08,601,597,526,88,143,20,2,24,239,89,6,0,60,11,9,129,10,0,4,0.272,0.356,0.454,0.81,0.145,106.5,2.49
14125,노시환,2000년 12월 03일,우투우타,수영초-경남중-경남고,19 한화 2차 1라운드 3순위,2025,한화,25,3B,144,4.47,0.41,624,618,539,97,140,28,2,32,268,101,14,5,70,11,10,125,22,0,4,0.26,0.354,0.497,0.851,0.156,129.7,4.88
14126,유로결,2000년 05월 30일,우투우타,광주서림초-광주동성중-광주제일고,19 한화 2차 2라운드 13순위,2021,한화,21,LF,34,-0.77,-0.07,112,110,98,11,14,5,0,1,22,7,2,1,8,2,0,39,2,2,2,0.143,0.218,0.224,0.442,0.011,8.9,-0.83
14126,유로결,2000년 05월 30일,우투우타,광주서림초-광주동성중-광주제일고,19 한화 2차 2라운드 13순위,2022,한화,22,LF,30,-0.75,-0.13,68,65,60,5,8,0,0,0,8,4,0,0,4,1,0,9,1,3,0,0.133,0.2,0.133,0.333,-0.017,-14.6,-0.87
14126,유로결,2000년 05월 30일,우투우타,광주서림초-광주동성중-광주제일고,19 한화 2차 2라운드 13순위,2023,한화,23,RF,27,-0.62,0.02,53,52,48,5,7,1,0,0,8,5,1,0,1,1,0,10,3,1,2,0.146,0.173,0.167,0.34,-0.029,-24.3,-0.6
14133,주성원,2000년 08월 30일,우투우타,부산남구-신정중-개성고,19 넥센 2차 3라운드 24순위,2023,키움,23,RF,25,-0.48,0.05,72,71,69,7,15,2,1,0,19,2,0,0,1,0,0,18,1,1,1,0.217,0.225,0.275,0.5,0.027,23.3,-0.43
14133,주성원,2000년 08월 30일,우투우타,부산남구-신정중-개성고,19 넥센 2차 3라운드 24순위,2024,키움,24,RF,27,-0.22,0.09,62,61,55,7,11,1,0,1,15,5,0,0,6,0,0,18,2,1,0,0.2,0.279,0.273,0.552,0.054,42.4,-0.13
14133,주성원,2000년 08월 30일,우투우타,부산남구-신정중-개성고,19 넥센 2차 3라운드 24순위,2025,키움,25,RF,58,0.05,0.09,174,174,156,21,39,6,0,1,48,12,4,0,13,4,0,45,2,0,1,0.25,0.322,0.308,0.63,0.091,81.3,0.13
14137,문보경,2000년 07월 19일,우투좌타,동대문-덕수중-신일고,19 LG 2차 3라운드 25순위,2021,LG,21,1B,107,0.88,0.44,329,326,278,37,64,11,1,8,101,39,3,1,46,0,1,64,5,3,2,0.23,0.337,0.363,0.7,0.115,99.6,1.32
14137,문보경,2000년 07월 19일,우투좌타,동대문-덕수중-신일고,19 LG 2차 3라운드 25순위,2022,LG,22,3B,126,3.79,0.47,466,460,406,52,128,22,3,9,183,56,7,0,47,1,1,56,11,5,7,0.315,0.382,0.451,0.833,0.157,141.9,4.27
